Subject,Age,Gender,AllowedTime,Order,Center,Top,Target,TargetAngle,EstimateAngle,AngularError,DSP_Trial,targetAngle
641,18,male,60,3,You,trashcan,picnictable,170.0,132.0,38.0,dsp1_17,170.3546979
642,19,female,60,16,You,trashcan,picnictable,170.0,202.0,32.0,dsp1_17,170.3546979
643,18,female,60,17,You,trashcan,picnictable,170.0,128.0,42.0,dsp1_17,170.3546979
645,18,male,60,25,You,trashcan,picnictable,170.0,153.0,17.0,dsp1_17,170.3546979
646,18,male,60,14,You,trashcan,picnictable,170.0,211.0,41.0,dsp1_17,170.3546979
647,19,female,60,2,You,trashcan,picnictable,170.0,195.0,25.0,dsp1_17,170.3546979
648,18,female,60,12,You,trashcan,picnictable,170.0,177.0,7.0,dsp1_17,170.3546979
649,20,female,60,5,You,trashcan,picnictable,170.0,226.0,56.0,dsp1_17,170.3546979
650,19,female,60,13,You,trashcan,picnictable,170.0,229.0,59.0,dsp1_17,170.3546979
651,19,female,60,3,You,trashcan,picnictable,170.0,195.0,25.0,dsp1_17,170.3546979
653,20,female,60,2,You,trashcan,picnictable,170.0,135.0,35.0,dsp1_17,170.3546979
656,18,female,60,13,You,trashcan,picnictable,170.0,144.0,26.0,dsp1_17,170.3546979
657,19,female,60,19,You,trashcan,picnictable,170.0,235.0,65.0,dsp1_17,170.3546979
658,19,female,60,20,You,trashcan,picnictable,170.0,195.0,25.0,dsp1_17,170.3546979
660,19,male,60,23,You,trashcan,picnictable,170.0,257.0,87.0,dsp1_17,170.3546979
662,18,female,60,17,You,trashcan,picnictable,170.0,170.0,0.0,dsp1_17,170.3546979
663,18,female,60,21,You,trashcan,picnictable,170.0,78.0,92.0,dsp1_17,170.3546979
664,18,female,60,2,You,trashcan,picnictable,170.0,64.0,106.0,dsp1_17,170.3546979
665,18,female,60,21,You,trashcan,picnictable,170.0,310.0,140.0,dsp1_17,170.3546979
666,18,male,60,24,You,trashcan,picnictable,170.0,177.0,7.0,dsp1_17,170.3546979
667,19,male,60,19,You,trashcan,picnictable,170.0,291.0,121.0,dsp1_17,170.3546979
668,19,male,60,21,You,trashcan,picnictable,170.0,239.0,69.0,dsp1_17,170.3546979
669,18,male,60,8,You,trashcan,picnictable,170.0,173.0,3.0,dsp1_17,170.3546979
670,19,male,60,8,You,trashcan,picnictable,170.0,166.0,4.0,dsp1_17,170.3546979
640,18,female,60,26,You,trashcan,picnictable,170.0,68.0,102.0,dsp1_17,170.3546979
604,20,male,60,27,You,stove,wheelbarrow,226.0,206.0,20.0,new_2,226.3206034
605,18,male,60,17,You,stove,wheelbarrow,226.0,222.0,4.0,new_2,226.3206034
606,20,male,60,23,You,stove,wheelbarrow,226.0,230.0,4.0,new_2,226.3206034
607,20,female,60,26,You,stove,wheelbarrow,226.0,259.0,33.0,new_2,226.3206034
608,21,male,60,26,You,stove,wheelbarrow,226.0,224.0,2.0,new_2,226.3206034
609,18,male,60,21,You,stove,wheelbarrow,226.0,233.0,7.0,new_2,226.3206034
610,19,male,60,19,You,stove,wheelbarrow,226.0,301.0,75.0,new_2,226.3206034
611,19,male,60,3,You,stove,wheelbarrow,226.0,234.0,8.0,new_2,226.3206034
612,18,male,60,20,You,stove,wheelbarrow,226.0,215.0,11.0,new_2,226.3206034
613,18,male,60,14,You,stove,wheelbarrow,226.0,210.0,16.0,new_2,226.3206034
614,19,male,60,14,You,stove,wheelbarrow,226.0,246.0,20.0,new_2,226.3206034
615,20,male,60,20,You,stove,wheelbarrow,226.0,118.0,108.0,new_2,226.3206034
616,19,male,60,6,You,stove,wheelbarrow,226.0,227.0,1.0,new_2,226.3206034
617,19,male,60,5,You,stove,wheelbarrow,226.0,235.0,9.0,new_2,226.3206034
618,19,male,60,15,You,stove,wheelbarrow,226.0,144.0,82.0,new_2,226.3206034
619,20,male,60,4,You,stove,wheelbarrow,226.0,218.0,8.0,new_2,226.3206034
620,18,male,60,17,You,stove,wheelbarrow,226.0,218.0,8.0,new_2,226.3206034
621,25,female,60,27,You,stove,wheelbarrow,226.0,185.0,41.0,new_2,226.3206034
622,18,male,60,23,You,stove,wheelbarrow,226.0,228.0,2.0,new_2,226.3206034
623,19,female,60,25,You,stove,wheelbarrow,226.0,319.0,93.0,new_2,226.3206034
624,18,female,60,12,You,stove,wheelbarrow,226.0,195.0,31.0,new_2,226.3206034
625,20,female,60,26,You,stove,wheelbarrow,226.0,249.0,23.0,new_2,226.3206034
626,18,male,60,15,You,stove,wheelbarrow,226.0,222.0,4.0,new_2,226.3206034
627,19,male,60,27,You,stove,wheelbarrow,226.0,359.0,133.0,new_2,226.3206034
628,18,female,60,3,You,stove,wheelbarrow,226.0,72.0,154.0,new_2,226.3206034
629,20,male,60,18,You,stove,wheelbarrow,226.0,244.0,18.0,new_2,226.3206034
630,19,female,60,13,You,stove,wheelbarrow,226.0,130.0,96.0,new_2,226.3206034
631,21,female,60,7,You,stove,wheelbarrow,226.0,224.0,2.0,new_2,226.3206034
632,18,female,60,2,You,stove,wheelbarrow,226.0,148.0,78.0,new_2,226.3206034
633,19,female,60,2,You,stove,wheelbarrow,226.0,232.0,6.0,new_2,226.3206034
634,18,female,60,24,You,stove,wheelbarrow,226.0,294.0,68.0,new_2,226.3206034
635,18,male,60,19,You,stove,wheelbarrow,226.0,214.0,12.0,new_2,226.3206034
636,19,female,60,20,You,stove,wheelbarrow,226.0,92.0,134.0,new_2,226.3206034
637,18,male,60,25,You,stove,wheelbarrow,226.0,155.0,71.0,new_2,226.3206034
638,20,female,60,21,You,stove,wheelbarrow,226.0,305.0,79.0,new_2,226.3206034
639,18,female,60,9,You,stove,wheelbarrow,226.0,260.0,34.0,new_2,226.3206034
641,18,male,60,27,You,stove,wheelbarrow,226.0,198.0,28.0,new_2,226.3206034
642,19,female,60,7,You,stove,wheelbarrow,226.0,214.0,12.0,new_2,226.3206034
643,18,female,60,22,You,stove,wheelbarrow,226.0,48.0,178.0,new_2,226.3206034
645,18,male,60,11,You,stove,wheelbarrow,226.0,70.0,156.0,new_2,226.3206034
646,18,male,60,27,You,stove,wheelbarrow,226.0,200.0,26.0,new_2,226.3206034
647,19,female,60,12,You,stove,wheelbarrow,226.0,223.0,3.0,new_2,226.3206034
648,18,female,60,13,You,stove,wheelbarrow,226.0,192.0,34.0,new_2,226.3206034
649,20,female,60,3,You,stove,wheelbarrow,226.0,34.0,168.0,new_2,226.3206034
650,19,female,60,9,You,stove,wheelbarrow,226.0,206.0,20.0,new_2,226.3206034
651,19,female,60,4,You,stove,wheelbarrow,226.0,313.0,87.0,new_2,226.3206034
653,20,female,60,24,You,stove,wheelbarrow,226.0,225.0,1.0,new_2,226.3206034
656,18,female,60,27,You,stove,wheelbarrow,226.0,226.0,0.0,new_2,226.3206034
657,19,female,60,17,You,stove,wheelbarrow,226.0,278.0,52.0,new_2,226.3206034
658,19,female,60,14,You,stove,wheelbarrow,226.0,133.0,93.0,new_2,226.3206034
660,19,male,60,1,You,stove,wheelbarrow,226.0,240.0,14.0,new_2,226.3206034
662,18,female,60,2,You,stove,wheelbarrow,226.0,124.0,102.0,new_2,226.3206034
663,18,female,60,12,You,stove,wheelbarrow,226.0,147.0,79.0,new_2,226.3206034
664,18,female,60,22,You,stove,wheelbarrow,226.0,282.0,56.0,new_2,226.3206034
665,18,female,60,1,You,stove,wheelbarrow,226.0,96.0,130.0,new_2,226.3206034
666,18,male,60,13,You,stove,wheelbarrow,226.0,230.0,4.0,new_2,226.3206034
667,19,male,60,20,You,stove,wheelbarrow,226.0,148.0,78.0,new_2,226.3206034
668,19,male,60,20,You,stove,wheelbarrow,226.0,224.0,2.0,new_2,226.3206034
669,18,male,60,2,You,stove,wheelbarrow,226.0,224.0,2.0,new_2,226.3206034
670,19,male,60,10,You,stove,wheelbarrow,226.0,195.0,31.0,new_2,226.3206034
640,18,female,60,22,You,stove,wheelbarrow,226.0,125.0,101.0,new_2,226.3206034
